"","logFC","AveExpr","t","P.Value","adj.P.Val","B","signif_logFC1","signif_logFC2","signif_logFC3","Gene.Symbol","signif"
"TXNIP",-0.0256451690886425,11.6327918384568,-0.0584074987729594,0.953695678056218,0.996863708343732,-5.05647084388944,FALSE,FALSE,FALSE,"TXNIP",FALSE
"PCMTD2",0.0159191796635144,7.99262653280883,0.0583343019756885,0.95375363967803,0.996863708343732,-5.05647348181554,FALSE,FALSE,FALSE,"PCMTD2",FALSE
"NLK",-0.0166276674885173,7.19505522394565,-0.0582097974937888,0.953852230388709,0.996863708343732,-5.056477961213,FALSE,FALSE,FALSE,"NLK",FALSE
"ACSL5",-0.0331749193329944,8.87802513720868,-0.0581958346379914,0.953863287127677,0.996863708343732,-5.05647846296912,FALSE,FALSE,FALSE,"ACSL5",FALSE
"GAPDH",-0.00974400427989919,13.7185663547475,-0.058169225827828,0.953884357818936,0.996863708343732,-5.05647941882524,FALSE,FALSE,FALSE,"GAPDH",FALSE
"MITF",-0.0171113270778432,6.46726672060931,-0.0579487881368304,0.954058916869601,0.996863708343732,-5.0564873206997,FALSE,FALSE,FALSE,"MITF",FALSE
"NMT1",-0.0151168266378613,8.7326683037908,-0.0578987659208271,0.954098528519429,0.996863708343732,-5.05648910963524,FALSE,FALSE,FALSE,"NMT1",FALSE
"PDCD6",-0.0126850674519973,7.84478465852636,-0.0577392456776116,0.954224850376353,0.996863708343732,-5.05649480421245,FALSE,FALSE,FALSE,"PDCD6",FALSE
"MSL2",0.0152598215675966,9.28420900829215,0.0575195812429925,0.954398801527898,0.996863708343732,-5.05650262011829,FALSE,FALSE,FALSE,"MSL2",FALSE
"CCDC51",0.0155272606578537,9.33315812985875,0.0572865408611355,0.954583347482642,0.996863708343732,-5.05651087939424,FALSE,FALSE,FALSE,"CCDC51",FALSE
"CD27",0.0200004397261398,7.35410493827987,0.0571869873089536,0.954662185254987,0.996863708343732,-5.05651439749153,FALSE,FALSE,FALSE,"CD27",FALSE
"RABGEF1",0.00767307084300094,7.49222228547475,0.0570154662052827,0.954798016158382,0.996863708343732,-5.05652044448127,FALSE,FALSE,FALSE,"RABGEF1",FALSE
"DPM1",-0.0128863202781381,11.2101942878913,-0.0570100199396689,0.954802329184507,0.996863708343732,-5.05652063619231,FALSE,FALSE,FALSE,"DPM1",FALSE
"TLK2",-0.0105400539250075,7.51481436652324,-0.0567380567887077,0.955017704954771,0.996863708343732,-5.05653018613418,FALSE,FALSE,FALSE,"TLK2",FALSE
"MYCBP2",0.0139190853719372,9.17330978795002,0.056484520085756,0.955218491331862,0.996863708343732,-5.05653904791281,FALSE,FALSE,FALSE,"MYCBP2",FALSE
"RNF44",-0.0187902630696601,10.7711935864108,-0.0564137093171639,0.955274569883542,0.996863708343732,-5.05654151584785,FALSE,FALSE,FALSE,"RNF44",FALSE
"INTS11",0.017454787322615,8.91413085681061,0.05631396725673,0.955353560945662,0.996863708343732,-5.05654498686141,FALSE,FALSE,FALSE,"INTS11",FALSE
"NUP153",-0.0146104842944862,7.37722833324493,-0.0563131776682693,0.955354186264727,0.996863708343732,-5.0565450143145,FALSE,FALSE,FALSE,"NUP153",FALSE
"DEPDC5",-0.0120131202219469,7.47319163476299,-0.0559977499847403,0.955603993281261,0.996863708343732,-5.05655595059328,FALSE,FALSE,FALSE,"DEPDC5",FALSE
"RFPL2",-0.00956864542185225,7.39542201650501,-0.0557669214249086,0.955786803794675,0.996863708343732,-5.05656391479539,FALSE,FALSE,FALSE,"RFPL2",FALSE
"PPFIA3",0.013380973397465,7.03831793234857,0.0556840084914338,0.955852469376759,0.996863708343732,-5.05656676748428,FALSE,FALSE,FALSE,"PPFIA3",FALSE
"GADD45A",0.022691296695004,10.1997325033075,0.0556376725592934,0.955889166753566,0.996863708343732,-5.05656835986237,FALSE,FALSE,FALSE,"GADD45A",FALSE
"VPS39",-0.0122836742568818,9.12791151360361,-0.0555634883082315,0.955947919790936,0.996863708343732,-5.05657090651475,FALSE,FALSE,FALSE,"VPS39",FALSE
"IGFBP5",-0.028478608142384,7.87659109200698,-0.0555525217447393,0.955956605198765,0.996863708343732,-5.05657128269492,FALSE,FALSE,FALSE,"IGFBP5",FALSE
"PCM1",-0.013725499822923,8.07147778547789,-0.0555466306783186,0.95596127086627,0.996863708343732,-5.05657148474236,FALSE,FALSE,FALSE,"PCM1",FALSE
"FARP1",-0.0152135914740505,8.22805621413394,-0.0551611470720915,0.956266573534095,0.996863708343732,-5.05658465920965,FALSE,FALSE,FALSE,"FARP1",FALSE
"LYRM1",-0.019963413313227,10.0878566173503,-0.0550135967766041,0.956383434995322,0.996863708343732,-5.05658967768236,FALSE,FALSE,FALSE,"LYRM1",FALSE
"RAMP1",-0.0264861684963469,7.96980347925383,-0.0549982608848915,0.956395581246416,0.996863708343732,-5.05659019851488,FALSE,FALSE,FALSE,"RAMP1",FALSE
"ZBTB5",0.0148405112018328,9.91415457540862,0.0549926155525631,0.956400052435033,0.996863708343732,-5.05659039020324,FALSE,FALSE,FALSE,"ZBTB5",FALSE
"LOXL1",0.0372784551009082,10.217452037061,0.0546108820514263,0.956702394431314,0.996863708343732,-5.05660330639746,FALSE,FALSE,FALSE,"LOXL1",FALSE
"PSMB7",-0.0118714786968858,9.04519027380722,-0.0544470234601373,0.956832176307115,0.996863708343732,-5.05660882306321,FALSE,FALSE,FALSE,"PSMB7",FALSE
"STX4",-0.0135182500784137,8.41517377039222,-0.0543728466109846,0.956890927419393,0.996863708343732,-5.05661131494289,FALSE,FALSE,FALSE,"STX4",FALSE
"ERBB3",0.0133560800225921,8.04021839583577,0.0542768517216616,0.956966959675827,0.996863708343732,-5.0566145347307,FALSE,FALSE,FALSE,"ERBB3",FALSE
"FAM53C",-0.0102715107292812,9.79371915874681,-0.0541332305570284,0.957080714834432,0.996863708343732,-5.05661934134106,FALSE,FALSE,FALSE,"FAM53C",FALSE
"C12orf4",0.0215450310652301,8.25976417908711,0.0541081617277979,0.957100570696107,0.996863708343732,-5.05662017902145,FALSE,FALSE,FALSE,"C12orf4",FALSE
"RAB3IL1",-0.0101311721217816,9.36476787909338,-0.0540473014239704,0.957148775446205,0.996863708343732,-5.05662221106763,FALSE,FALSE,FALSE,"RAB3IL1",FALSE
"MMP24OS",-0.0150129622079975,8.95379552070509,-0.0540147701126384,0.957174542123087,0.996863708343732,-5.05662329630795,FALSE,FALSE,FALSE,"MMP24OS",FALSE
"GJB3",-0.0174387128959463,7.76196482059419,-0.0534250694923183,0.957641627067109,0.996863708343732,-5.05664285539032,FALSE,FALSE,FALSE,"GJB3",FALSE
"RESF1",-0.0266178073826814,9.57156662173655,-0.0532167251702498,0.957806654236063,0.996863708343732,-5.05664971439754,FALSE,FALSE,FALSE,"RESF1",FALSE
"XRCC2",-0.0152204809937357,7.48393558801354,-0.0531688144424975,0.957844604043894,0.996863708343732,-5.05665128790102,FALSE,FALSE,FALSE,"XRCC2",FALSE
"GTPBP6",-0.0217995378603282,8.76285876394985,-0.0526798640553145,0.958231904432529,0.996863708343732,-5.0566672651858,FALSE,FALSE,FALSE,"GTPBP6",FALSE
"MYBBP1A",0.0138925971287268,7.9904516881383,0.0526216279974365,0.958278034228099,0.996863708343732,-5.05666915831234,FALSE,FALSE,FALSE,"MYBBP1A",FALSE
"TXN2",0.0130471678371663,9.2172515044738,0.0525519158205328,0.958333254647603,0.996863708343732,-5.05667142174928,FALSE,FALSE,FALSE,"TXN2",FALSE
"AZIN1",-0.0211453424011623,11.1229329433667,-0.0524993334734191,0.958374906320866,0.996863708343732,-5.05667312702467,FALSE,FALSE,FALSE,"AZIN1",FALSE
"SAMHD1",0.0196443398419076,8.66034252256023,0.0523661239279436,0.958480425158339,0.996863708343732,-5.05667743944692,FALSE,FALSE,FALSE,"SAMHD1",FALSE
"U2AF1",0.0100712038498147,8.32795315273318,0.05234641613411,0.95849603629201,0.996863708343732,-5.05667807652153,FALSE,FALSE,FALSE,"U2AF1",FALSE
"KRT81",0.0225230732101268,7.70258384491479,0.0523250559593038,0.958512956344742,0.996863708343732,-5.05667876674028,FALSE,FALSE,FALSE,"KRT81",FALSE
"ZNF354A",-0.018582273733801,8.68781607064962,-0.0522383993633985,0.958581599903321,0.996863708343732,-5.05668156401584,FALSE,FALSE,FALSE,"ZNF354A",FALSE
"GPATCH8",-0.00808916386808878,8.5289471336256,-0.0518568289700143,0.958883858220127,0.996863708343732,-5.05669382596572,FALSE,FALSE,FALSE,"GPATCH8",FALSE
"IFNGR1",-0.016961779350481,8.91750595248964,-0.0518327642267406,0.958902921143732,0.996863708343732,-5.05669459628496,FALSE,FALSE,FALSE,"IFNGR1",FALSE
"NDUFAF4",0.0213962591963149,8.82417576080202,0.0517548712141443,0.95896462438092,0.996863708343732,-5.05669708721104,FALSE,FALSE,FALSE,"NDUFAF4",FALSE
"SPTBN2",0.0175775545288738,7.68668328837404,0.0516054907910857,0.95908295734576,0.996863708343732,-5.05670185374061,FALSE,FALSE,FALSE,"SPTBN2",FALSE
"AP2M1",-0.0131146950922233,11.7890717738236,-0.0514847348191909,0.959178615892061,0.996863708343732,-5.05670569683358,FALSE,FALSE,FALSE,"AP2M1",FALSE
"SIGIRR",0.02027296796746,8.99961941338637,0.0514611030888113,0.959197336171833,0.996863708343732,-5.05670644786689,FALSE,FALSE,FALSE,"SIGIRR",FALSE
"MAP1LC3B",0.0153449785322374,9.92328332796933,0.0512203954120832,0.959388018203902,0.996863708343732,-5.05671407808969,FALSE,FALSE,FALSE,"MAP1LC3B",FALSE
"MED28",-0.0116263154956435,8.10352904935776,-0.0510005984807173,0.959562137417511,0.996863708343732,-5.05672101421831,FALSE,FALSE,FALSE,"MED28",FALSE
"RAI2",-0.029182906948976,9.47800419023404,-0.0509355945449819,0.959613632760511,0.996863708343732,-5.05672305983229,FALSE,FALSE,FALSE,"RAI2",FALSE
"RBFOX2",-0.00855738200110029,8.54824806605387,-0.0508790145044618,0.959658454936171,0.996863708343732,-5.05672483823069,FALSE,FALSE,FALSE,"RBFOX2",FALSE
"TNPO1",0.00995559034647293,8.51681146169033,0.0506336926320253,0.959852798140402,0.996863708343732,-5.05673252621707,FALSE,FALSE,FALSE,"TNPO1",FALSE
"CHAC1",0.0142465258239186,8.16438919320905,0.0506221138092032,0.959861970908021,0.996863708343732,-5.0567328881603,FALSE,FALSE,FALSE,"CHAC1",FALSE
"DHRS4",0.0191948301797077,9.46175237439299,0.050493223303043,0.959964078607364,0.996863708343732,-5.05673691156921,FALSE,FALSE,FALSE,"DHRS4",FALSE
"SYNCRIP",0.0151388664618781,9.29838426638702,0.0502182374799644,0.960181926013414,0.996863708343732,-5.05674546116727,FALSE,FALSE,FALSE,"SYNCRIP",FALSE
